question_external_id,text,is_correct,sort_order
CDL-GK-0167,It takes 14 seconds to clear a single track and more than 15 seconds to clear a double track.,1,0
CDL-GK-0167,It takes 10 seconds to clear a single track and more than 12 seconds to clear a double track.,0,1
CDL-GK-0167,It takes 7 seconds to clear a single track and more than 10 seconds to clear a double track.,0,2
CDL-GK-0168,Set the parking brake and pull forward gently.,1,0
CDL-GK-0168,Move back slowly and set the parking brake.,0,1
CDL-GK-0168,Set the parking brake at highway speeds.,0,2
CDL-GK-0169,Traffic and road conditions,1,0
CDL-GK-0169,Road signs and traffic,0,1
CDL-GK-0169,Police and weigh stations,0,2
CDL-GK-0170,You can avoid a head-on collision.,0,0
CDL-GK-0170,Someone may be passing to the left.,0,1
CDL-GK-0170,Both of these answers are correct.,1,2
CDL-GK-0171,offensive.,0,0
CDL-GK-0171,defensive.,1,1
CDL-GK-0171,objective.,0,2
CDL-GK-0172,"Yes, but only if the coolant recovery container is part of the pressurized system.",0,0
CDL-GK-0172,"No, never.",0,1
CDL-GK-0172,"Yes, as long as the engine isn't overheated.",1,2
CDL-GK-0173,"Tie rod, spindle, and pitman arm",1,0
CDL-GK-0173,"Main spring, axle, and spring shackle",0,1
CDL-GK-0173,"Leaf spring, vehicle frame, and torque rod",0,2
CDL-GK-0174,avoid braking until your speed has decreased to about 20 mph.,1,0
CDL-GK-0174,tap repeatedly on the brakes.,0,1
CDL-GK-0174,try to get all the wheels off the pavement.,0,2
CDL-GK-0175,two red flags,1,0
CDL-GK-0175,two red lights,0,1
CDL-GK-0175,one red flag,0,2
CDL-GK-0176,"Based on your vehicle and its cargo, select a speed that is safe within the posted limit.",1,0
CDL-GK-0176,Follow the vehicle in front of you.,0,1
CDL-GK-0176,"If you have a light load, go faster than you would with a heavy load.",0,2
CDL-GK-0177,start to slow down so you will be ready to stop.,1,0
CDL-GK-0177,continue at your current speed.,0,1
CDL-GK-0177,accelerate so you get through the light.,0,2
CDL-GK-0178,Shut off the engine.,0,0
CDL-GK-0178,Get off the road as soon as possible.,1,1
CDL-GK-0178,Call or radio for help.,0,2
CDL-GK-0179,The cumulative effect of not getting enough sleep,1,0
CDL-GK-0179,The money you owe hotels after resting there,0,1
CDL-GK-0179,The amount of sleep you get each day,0,2
CDL-GK-0180,Cargo securement,0,0
CDL-GK-0180,Amount of fuel in the vehicle,1,1
CDL-GK-0180,Whether all vehicle lights are working and clean,0,2
CDL-GK-0181,"accelerator, brakes, and clutch pedals.",0,0
CDL-GK-0181,steering wheel and transmission controls.,0,1
CDL-GK-0181,both of the above.,1,2
CDL-GK-0182,"Your blood alcohol level (BAC) is determined by how fast you drink, how much you drink, and how much you weigh.",0,0
CDL-GK-0182,Alcohol goes directly from the stomach to the blood stream.,0,1
CDL-GK-0182,A drinker can control how fast his or her body absorbs and gets rid of alcohol.,1,2
CDL-GK-0183,A vehicle defect that is found during inspection and corrected can prevent problems later.,0,0
CDL-GK-0183,Federal and state regulations require you to inspect your vehicle.,0,1
CDL-GK-0183,Both of the above,1,2
CDL-GK-0184,for the hours you are normally awake.,1,0
CDL-GK-0184,between the hours of 10 a.m. and midnight.,0,1
CDL-GK-0184,between the hours of 4 a.m. and 6 p.m.,0,2
CDL-GK-0185,Flashing your brake lights to stop someone from tailgating,1,0
CDL-GK-0185,Turning on your headlights during times when visibility is reduced,0,1
CDL-GK-0185,Flashing your brake lights to warn someone behind you that you are slowing down,0,2
CDL-GK-0186,Some people aren't affected by drinking,0,0
CDL-GK-0186,A few beers have the same effect on driving as a few shots of whisky,1,1
CDL-GK-0186,Coffee and fresh air can sober a person up,0,2
CDL-GK-0187,"When turning, you should cancel the signal just before you make the turn",0,0
CDL-GK-0187,You do not need to use your signal when changing lanes on a four-lane highway,0,1
CDL-GK-0187,"When turning, you should signal early",1,2
CDL-GK-0187,You should use your turn signal to mark your vehicle when it is pulled off the side of the road,0,3
CDL-GK-0188,Brakes,0,0
CDL-GK-0188,Steering,1,1
CDL-GK-0188,Clutch,0,2
CDL-GK-0189,Special transit permits,0,0
CDL-GK-0189,Driving limited to certain times,0,1
CDL-GK-0189,Flashing lights,0,2
CDL-GK-0189,All answers are correct,1,3
CDL-GK-0190,Drive alongside other drivers,0,0
CDL-GK-0190,Make turns as gently as possible,1,1
CDL-GK-0190,Decrease the distance that you look ahead of your vehicle,0,2
CDL-GK-0191,Loss of engine braking effect,0,0
CDL-GK-0191,Loss of steering control,1,1
CDL-GK-0191,Damage to the transmission,0,2
CDL-GK-0192,Care for the injured and collect required information.,0,0
CDL-GK-0192,Protect the area and notify the authorities.,0,1
CDL-GK-0192,Both of the above are required procedures,1,2
CDL-GK-0193,Constantly blow your horn while passing the vehicle.,1,0
CDL-GK-0193,Assume the other driver does not see you.,0,1
CDL-GK-0193,"At night, flash your lights from low to high beam and back while you pass the vehicle.",0,2
CDL-GK-0194,You should back and turn toward the driver's side whenever possible.,0,0
CDL-GK-0194,Backing is always dangerous.,0,1
CDL-GK-0194,Both of the above are true.,1,2
CDL-GK-0195,A thin layer of ice clear enough that you can see the road underneath it,1,0
CDL-GK-0195,Dirty snow,0,1
CDL-GK-0195,Rain and snow mixed,0,2
CDL-GK-0196,there is at least one curb next to your vehicle.,0,0
CDL-GK-0196,you can pull forward when you leave.,1,1
CDL-GK-0196,your vehicle is protected by trees or some overhang.,0,2
CDL-GK-0197,"The steering box should not have mismatched, bent, or cracked lug nuts.",0,0
CDL-GK-0197,Up to 1/4 of the steering parts may be broken.,0,1
CDL-GK-0197,"The steering box should not be missing any nuts, bolts, or cotter keys.",1,2
CDL-GK-0198,Stay in your vehicle.,0,0
CDL-GK-0198,Scream for help.,0,1
CDL-GK-0198,Get out of your vehicle and away from the tracks.,1,2
CDL-GK-0199,4/32 inch,0,0
CDL-GK-0199,2/32 inch,1,1
CDL-GK-0199,3/32 inch,0,2
CDL-GK-0200,25 feet,0,0
CDL-GK-0200,1 mile,0,1
CDL-GK-0200,1/4 mile,1,2
CDL-GK-0201,gross vehicle weight.,0,0
CDL-GK-0201,gross combination weight.,1,1
CDL-GK-0201,gross axle weight.,0,2
CDL-GK-0202,the eyes see a hazard to the time the brain knows that it is a hazard.,0,0
CDL-GK-0202,the eyes see a hazard to the time the foot pushes the brake pedal.,0,1
CDL-GK-0202,the brain tells the foot to push the brake pedal to the time the foot actually pushes the pedal.,1,2
CDL-GK-0203,assume the car left the roadway and change lanes as usual.,0,0
CDL-GK-0203,ease into the other lane slowly so the other car can get out of the way.,0,1
CDL-GK-0203,wait until you are sure the car isn't in your blind spot.,1,2
CDL-GK-0204,involves steady pressure on the brake pedal without locking the wheels.,0,0
CDL-GK-0204,involves releasing the brakes only after the wheels lock up.,1,1
CDL-GK-0204,should never be used.,0,2
CDL-GK-0205,No.,0,0
CDL-GK-0205,"Yes, and they might place it out of service.",1,1
CDL-GK-0205,"Yes, but they will not place it out of service.",0,2
CDL-GK-0206,stop often and take short breaks before you feel really drowsy or tired.,1,0
CDL-GK-0206,take a short break once or twice during the trip when you are feeling tired or drowsy.,0,1
CDL-GK-0206,avoid short breaks but keep the window open.,0,2
CDL-GK-0207,shift into a lower gear.,1,0
CDL-GK-0207,drive on the shoulder so that others can pass you easily.,0,1
CDL-GK-0207,exit the roadway until traffic is lighter.,0,2
CDL-GK-0208,2,1,0
CDL-GK-0208,3,0,1
CDL-GK-0208,1,0,2
CDL-GK-0209,a yellow malfunction lamp in the center of the dolly.,0,0
CDL-GK-0209,a yellow malfunction lamp on the right side of the dolly.,0,1
CDL-GK-0209,a yellow malfunction lamp on the left side of the dolly.,1,2
CDL-GK-0210,Because people feel more comfortable when you do,0,0
CDL-GK-0210,Because you have blind spots,1,1
CDL-GK-0210,Because you are providing a job for someone else,0,2
CDL-GK-0210,For all of the above reasons,0,3
CDL-GK-0211,14 seconds,0,0
CDL-GK-0211,More than 30 seconds,0,1
CDL-GK-0211,10 seconds,0,2
CDL-GK-0211,More than 15 seconds,1,3
CDL-GK-0212,A road user or road condition that presents a possible danger,1,0
CDL-GK-0212,Something you can safely ignore,0,1
CDL-GK-0212,Something you can easily avoid,0,2
CDL-GK-0212,Something you must stop for,0,3
CDL-GK-0213,avoid medications that cause drowsiness.,0,0
CDL-GK-0213,schedule your trips for the daytime hours.,0,1
CDL-GK-0213,get 8-9 hours of sleep beforehand.,0,2
CDL-GK-0213,do all of the above.,1,3
CDL-GK-0214,"10 feet, 100 feet, and 200 feet toward approaching traffic",1,0
CDL-GK-0214,"50 feet, 100 feet, and 150 feet toward approaching traffic",0,1
CDL-GK-0214,"100 feet, 200 feet, and 300 feet toward approaching traffic",0,2
CDL-GK-0214,"20 feet, 50 feet, and 100 feet toward approaching traffic",0,3
CDL-GK-0215,is a good idea because the extra pressure will be relieved.,0,0
CDL-GK-0215,will have no effect at all.,0,1
CDL-GK-0215,will cool them down. You will be able to continue your trip sooner.,0,2
CDL-GK-0215,"is a bad idea because when the tires cool off, the pressure will be too low.",1,3
CDL-GK-0216,3 seconds,0,0
CDL-GK-0216,4 seconds,1,1
CDL-GK-0216,7 seconds,0,2
CDL-GK-0216,6 seconds,0,3
CDL-GK-0217,Dual tires should be touching each other,0,0
CDL-GK-0217,Tires of mismatched sizes should not be used on the same vehicle,1,1
CDL-GK-0217,Radial and bias-ply tires can be used together on the same vehicle,0,2
CDL-GK-0218,Use your high beams until you completely pass,0,0
CDL-GK-0218,Signal early,0,1
CDL-GK-0218,Tap the electrical horn first,1,2
CDL-GK-0219,Separate the load,0,0
CDL-GK-0219,Control the load surge,1,1
CDL-GK-0219,To keep expansion of load down,0,2
CDL-GK-0219,No answers are correct,0,3
CDL-GK-0220,A half-hour break for coffee will do more to keep you alert that a half-hour nap,0,0
CDL-GK-0220,There are drugs that can overcome being tired,0,1
CDL-GK-0220,"If you must stop to take a nap, it should be at a truck stop or other public area never on the side of the road",0,2
CDL-GK-0220,The only thing that can cure fatigue is sleep,1,3
CDL-GK-0221,Whether all vehicle lights are working and are clean,0,0
CDL-GK-0221,Wiper blades,0,1
CDL-GK-0221,Cargo securement,0,2
CDL-GK-0221,All answers are correct,1,3
CDL-GK-0222,Can be caused by the brakes becoming too hot,1,0
CDL-GK-0222,Can be corrected by letting up on the brakes for 1-2 seconds and then reapply them,0,1
CDL-GK-0222,Only occurs with drum brakes,0,2
CDL-GK-0223,Can cause the vehicle to skid when the road is slippery,1,0
CDL-GK-0223,Work better at very low rpm's,0,1
CDL-GK-0223,Allow you to disconnect the steering axle brakes,0,2
CDL-GK-0223,Cannot be used on interstate highways,0,3
CDL-GK-0224,Get the vehicle off the road and stop in an open area,1,0
CDL-GK-0224,Immediately open the door and jump out,0,1
CDL-GK-0224,Head for the nearest service station,0,2
CDL-GK-0225,Steer into the left lane,0,0
CDL-GK-0225,Steer into the oncoming lanes,0,1
CDL-GK-0225,Steer to the right,1,2
CDL-GK-0226,The name of the hazard class on the shipping paper,0,0
CDL-GK-0226,"A four-inch, diamond shaped, hazardous materials label on the container",0,1
CDL-GK-0226,Hazardous material placards on the vehicle,0,2
CDL-GK-0226,All answers are correct,1,3
CDL-GK-0227,One year,0,0
CDL-GK-0227,Two years,1,1
CDL-GK-0227,Four years,0,2
CDL-GK-0228,You should assume the posted clearance signs are correct,0,0
CDL-GK-0228,A vehicle's clearance can change with the load carried,1,1
CDL-GK-0228,"If the road surface causes your vehicle to tilt toward objects at the edge of the road, you should drive close to the shoulder",0,2
CDL-GK-0228,Extra speed will cause air to push your vehicle down for extra clearance,0,3
CDL-GK-0229,Be placed out of service for 72 hours,0,0
CDL-GK-0229,Be placed out of service for 24 hours,1,1
CDL-GK-0229,Be placed out of service for 48 hours,0,2
CDL-GK-0230,Driving through quickly,0,0
CDL-GK-0230,Gently pressing the brake pedal while driving through the water,1,1
CDL-GK-0230,Applying hard pressure on both the brake pedal and accelerator after coming out of the water,0,2
CDL-GK-0230,Turning on your brake heaters,0,3
CDL-GK-0231,"Light, pumping action",0,0
CDL-GK-0231,"Release the brake when you are 5mph below your safe speed, then let your speed come back up to your safe speed and repeat.",1,1
CDL-GK-0231,Light steady pressure,0,2
CDL-GK-0232,Backing is always dangerous,0,0
CDL-GK-0232,You should back and turn toward the driver's side whenever possible,0,1
CDL-GK-0232,You should use a helper and communicate with hand signals,0,2
CDL-GK-0232,All answers are correct are true,1,3
CDL-GK-0233,Cargo doors and cargo securement,0,0
CDL-GK-0233,Tire temperature,0,1
CDL-GK-0233,Brake temperature,0,2
CDL-GK-0233,All answers are correct,1,3
CDL-GK-0234,"Come to a complete stop if possible, before steering back onto the pavement",1,0
CDL-GK-0234,"Brake hard to slow the vehicle then, steer sharply onto the pavement",0,1
CDL-GK-0234,Keep moving at the present speed and steer very gently back onto the pavement,0,2
CDL-GK-0235,214 feet,0,0
CDL-GK-0235,215 feet,0,1
CDL-GK-0235,216 feet,1,2
CDL-GK-0236,Steering,0,0
CDL-GK-0236,Braking,0,1
CDL-GK-0236,Speed control,0,2
CDL-GK-0236,All answers are correct,1,3
CDL-GK-0237,The eyes see a hazard to the time the brain knows that it is a hazard,0,0
CDL-GK-0237,The brain tells the foot to push the brake pedal to the time the foot pushes the pedal,1,1
CDL-GK-0237,The eyes see a hazard to the time the foot pushes the brake pedal,0,2
CDL-GK-0237,The brake pedal is pressed to the time the brakes begin to slow the vehicle,0,3
CDL-GK-0238,Can be used while you are turning sharply,0,0
CDL-GK-0238,Involves locking the wheels for short periods of time,0,1
CDL-GK-0238,Is used to keep a vehicle from skidding,1,2
CDL-GK-0238,All answers are correct,0,3
CDL-GK-0239,Take your foot off the accelerator,1,0
CDL-GK-0239,Take your foot off the accelerator and apply the brakes,0,1
CDL-GK-0239,Try a lower gear,0,2
CDL-GK-0240,In your pocket,1,0
CDL-GK-0240,On the dashboard,0,1
CDL-GK-0240,In the ignition,0,2
CDL-GK-0240,Pocket on the door,0,3
CDL-GK-0241,Fast enough to keep up with other drivers,0,0
CDL-GK-0241,Faster than other traffic,0,1
CDL-GK-0241,Only fast enough so that you can stop within the distance that you can see ahead,1,2
CDL-GK-0242,Apply the brakes while turning,0,0
CDL-GK-0242,Steer with one hand so that you can turn the wheel more quickly,0,1
CDL-GK-0242,Don't turn any more than is needed to clear what is in your way,1,2
CDL-GK-0243,Turn the steering wheel as far to the left as you can,0,0
CDL-GK-0243,Apply the parking brake,1,1
CDL-GK-0243,Leave it in gear,0,2
CDL-GK-0244,"A hammer, nails, screwdriver, pliers, and screws",0,0
CDL-GK-0244,A wrecking bar and fire extinguisher only,0,1
CDL-GK-0244,"A can of brake fluid, flashlight and a new bottle of window washer fluid",0,2
CDL-GK-0244,"A fire extinguisher, spare electrical fuses, road flare (fusees) or triangles, emergency kit, and body fluid cleanup kit.",1,3
CDL-GK-0245,To the front,0,0
CDL-GK-0245,To the rear,0,1
CDL-GK-0245,On the side away from most traffic,0,2
CDL-GK-0245,Balanced in the cargo area,1,3
CDL-GK-0246,Scheduling trips during hours that you are normally asleep,0,0
CDL-GK-0246,Taking a cold pill,0,1
CDL-GK-0246,Taking short breaks before you are drowsy,1,2
CDL-GK-0247,To see if they have been removed,0,0
CDL-GK-0247,To insure they are securely fastened to the bus,0,1
CDL-GK-0247,To insure the seat and back portions are not loose,0,2
CDL-GK-0247,All answers are correct,1,3
CDL-GK-0248,Steering wheel play of more than 10 degrees can make it hard to steer,1,0
CDL-GK-0248,Leaks in the exhaust system are not a problem if they are outside the cab,0,1
CDL-GK-0248,Some leakage of power steering fluid is normal,0,2
CDL-GK-0249,Use dirt to put it out,0,0
CDL-GK-0249,Call the proper authorities,1,1
CDL-GK-0249,Use the fire extinguisher,0,2
CDL-GK-0250,Front of cargo,0,0
CDL-GK-0250,Back of cargo,0,1
CDL-GK-0250,Side of cargo,0,2
CDL-GK-0250,All answers are correct,1,3
CDL-GK-0251,The condition of the tires and cargo,0,0
CDL-GK-0251,Where the rear wheels of your vehicle are while you make turns,0,1
CDL-GK-0251,Traffic gaps before you merge,0,2
CDL-GK-0251,All answers are correct,1,3
CDL-GK-0252,Carry the triangles at your side,0,0
CDL-GK-0252,Hold the triangles between your body and oncoming traffic,1,1
CDL-GK-0252,Keep them out of sight while you walk to the spot where you set them out,0,2
CDL-GK-0253,117 feet,0,0
CDL-GK-0253,142 feet,1,1
CDL-GK-0253,158 feet,0,2
CDL-GK-0254,Fire extinguisher,0,0
