external_id,license_code,state_code,category_code,text,explanation,image_name,difficulty,lang
CDL-GK-0099,cdl,,general_knowledge,A GPS device,"Most GPS devices are made for cars or other smaller vehicles, and so not have the size or weight of large vehicles programmed in. Make sure your GPS device is designed for large commercial vehicles.",,1,en
CDL-GK-0100,cdl,,general_knowledge,A major cause of fatal crashes is,"Driving too fast is a major cause of fatal crashes. You must adjust your speed depending on driving conditions. These include traction, curves, visibility, traffic and hills.",,1,en
CDL-GK-0101,cdl,,general_knowledge,"While driving, ice builds up on your wipers and they no longer clean the windshield. You should:",Before the ice buildup becomes dangerous you should stop in a safe location and clear off the ice. With ice on the wiper blade it might not clear the windshield enough for safe driving.,,1,en
CDL-GK-0102,cdl,,general_knowledge,Is it legal to drive with one-fourth of a vehicle's leaf springs broken or missing?,"Check for missing or broken leaves in any leaf spring. If one-fourth or more are missing, it will put the vehicle ""out of service"", but any defect could be dangerous.",,1,en
CDL-GK-0103,cdl,,general_knowledge,The distance that you should scan ahead in a congested area is about?,"Most good drivers look at least 12 to 15 seconds ahead. At lower speeds, that's about one block. At highway speeds it's about a quarter of a mile.",,1,en
CDL-GK-0104,cdl,,general_knowledge,A vehicle is loaded with very little weight on the drive axle. What may result:,Too little weight on the driving axles can cause poor traction. The drive wheels may spin easily.,,1,en
CDL-GK-0105,cdl,,general_knowledge,Truck escape ramps:,Escape ramps are made to stop runaway vehicles safely without injuring drivers and passengers.,,1,en
CDL-GK-0106,cdl,,general_knowledge,What effects can wet brakes cause?,"Water in the brakes can cause the brakes to be weak, to apply unevenly, or to grab. This can cause lack of braking power, wheel lockups, pulling to one side or the other, and jackknife if you pull a trailer.",,1,en
CDL-GK-0107,cdl,,general_knowledge,"When you check the condition of visible parts during your pre-trip inspection, make sure that the ___________ are secured against snagging, rubbing, or wearing.","Air lines and electrical wiring needs to be secured against snagging, rubbing, wearing.",,1,en
CDL-GK-0108,cdl,,general_knowledge,You do not have a Hazardous Materials Endorsement on your commercial driver's license. You can drive a vehicle hauling hazardous materials when,"You can drive a vehicle that carries hazardous materials if it does not require placards. If it requires placards, you cannot drive it unless your driver license has the hazardous materials endorsement",,1,en
CDL-GK-0109,cdl,,general_knowledge,Which of the following violations at railroad crossings can lead to loss of your CDL for at least 60 days?,"You will lose your CDL for at least 60 days for your first violation of the following six offenses: failing to stop if the tracks are not clear, failing to slow down and check that the tracks are clear of an approaching train, failing to stop before driving onto the crossing, failing to have sufficient space to drive completely through the crossing without stopping, failing to obey a traffic control device or the directions of an enforcement official at the crossing, failing to negotiate a crossing because of insufficient undercarriage clearance.",,1,en
CDL-GK-0110,cdl,,general_knowledge,When should you check your mirrors for a lane change?,"You need to check your mirrors to make sure no one is alongside you or about to pass you. Check your mirrors: before you change lanes, after you have signaled, right after you start the lane change, and after you complete the lane change.",,1,en
CDL-GK-0111,cdl,,general_knowledge,Which of these tells you that cargo contains hazardous materials?,"If the cargo contains hazardous materials, you must inspect for proper papers, labeling, and placarding.",,1,en
CDL-GK-0112,cdl,,general_knowledge,Which of these is NOT required knowledge for drivers needing a HAZMAT endorsement?,"Hazardous materials drivers must also know which products they can load together, and which they cannot, when to use placards.",,1,en
CDL-GK-0113,cdl,,general_knowledge,Which of these statements is true about medicines used to treat the common cold?,"This includes a variety of prescription and over-the counter drugs or cold medicines, which may make the driver drowsy or otherwise affect safe driving ability.",,1,en
CDL-GK-0114,cdl,,general_knowledge,Which of these statements is true about other drivers?,"Be alert for drivers whose vision is blocked. Vans loaded station wagons, and cars with the rear window blocked are examples. Rental trucks should be watched carefully. Their drivers are often not used to the limited vision they have to the sides and rear of the truck.",,1,en
CDL-GK-0115,cdl,,general_knowledge,Which of these statements is NOT true about engine belts in hot weather?,"Learn how to check v-belt tightness on your vehicle by pressing on the belts. Loose belts will not turn the water pump and/or fan properly. This will result in overheating. Also, check belts for cracking or other signs of wear.",,1,en
CDL-GK-0116,cdl,,general_knowledge,Which of these statements is true about warning other drivers of a stopped vehicle?,"If line of sight view is obstructed due to hill or curve, move the rear-most triangle to a point back down the road (up to 500 feet) so warning is provided.",,1,en
CDL-GK-0117,cdl,,general_knowledge,Which of these is NOT a good rule to follow when caring for the injured at an accident scene?,"If a qualified person is at the accident and helping the injured, stay out of the way unless asked to assist. Otherwise, do the best you can to help any injured parties: don't move a severely injured person unless the danger of fire or passing traffic, stop heavy bleeding by applying, and keep the injured person warm.",,1,en
CDL-GK-0118,cdl,,general_knowledge,Which of the following statements is true?,"If possible, try to schedule trips for the hours you are normally awake. Many heavy motor vehicle accidents occur between midnight and 6 a.m.",,1,en
CDL-GK-0119,cdl,,general_knowledge,Which of these statements is NOT true about bad weather driving conditions?,"Right after it starts to rain, the water mixes with oil left on the road by vehicles. This makes the road very slippery. If the rain continues, it will wash the oil away.",,1,en
CDL-GK-0120,cdl,,general_knowledge,"What does ""axle weight"" mean?",Axle weight is the weight transmitted from one axle or a set of axles to the ground.,,1,en
CDL-GK-0121,cdl,,general_knowledge,"With a BAC of _____, most people lose consciousness, and some die.","At a BAC of .40 most people will lose consciousness, and some will die.",,1,en
CDL-GK-0122,cdl,,general_knowledge,"Loads that are over-length, over-width, or overweight may require","Over-length, over-width, and/or overweight loads require special transit permits. Driving is usually limited to certain times. Special equipment may be necessary such as ""wide load"" signs, flashing lights, flags, etc. Such loads may require a police escort or pilot vehicles bearing warning signs and/or flashing lights. These special loads require special driving care.",,1,en
CDL-GK-0123,cdl,,general_knowledge,"When getting in to start the engine and inspect inside the cab, you must","To get in and start the engine, make sure: the parking brake is on, gearshift is in neutral.",,1,en
